814,2
815,1
816,1
817,1
818,2
819,1
820,1
821,2
822,1
823,1
824,1
825,1
826,2
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,2
843,2
844,1
845,1
846,1
847,1
848,2
849,1
850,1
851,1
852,1
853,1
854,2
855,1
856,1
857,1
858,1
859,2
860,1
861,2
862,2
863,1
864,1
865,2
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,2
874,1
875,1
876,1
877,1
878,1
879,2
880,1
881,1
882,1
883,2
884,3
885,1
886,1
887,1
888,1
889,1
890,1
891,2
892,3
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,2
901,1
902,2
903,1
904,1
905,2
906,2
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,2
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,2
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,3
937,1
938,2
939,1
940,3
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,2
950,1
951,2
952,1
953,1
954,2
955,1
956,2
957,1
958,1
959,1
960,1
961,1
962,2
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,2
976,1
977,1
978,1
979,1
980,1
981,2
982,1
983,1
984,2
985,1
986,1
987,1
988,3
989,1
990,1
991,1
992,1
993,1
994,1
995,2
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,2
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,3
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,2
1031,2
1032,1
1033,2
1034,3
1035,2
1036,1
1037,1
1038,1
1039,1
1040,1
1041,2
1042,2
1043,1
1044,2
1045,2
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,2
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,2
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,2
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,3
1086,1
1087,1
1088,2
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,2
1097,1
1098,1
1099,1
1100,1
1101,1
1102,2
1103,1
1104,1
1105,1
1106,2
1107,1
1108,2
1109,2
1110,2
1111,1
1112,2
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,2
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,2
1131,1
1132,2
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,2
1146,2
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,2
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2
1168,1
1169,1
1170,2
1171,2
1172,1
1173,1
1174,1
1175,2
1176,1
1177,2
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,2
1185,1
1186,1
1187,1
1188,1
1189,2
1190,1
1191,2
1192,1
1193,1
1194,1
1195,1
1196,2
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,2
1207,2
1208,1
1209,1
1210,2
1211,1
1212,1
1213,1
1214,2
1215,1
1216,1
1217,2
1218,1
1219,3
1220,1
1221,1
1222,2
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,2
1230,2
1231,1
1232,1
1233,1
1234,2
1235,2
1236,1
1237,1
1238,1
1239,1
1240,1
1241,3
1242,1
1243,3
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,2
1252,2
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,2
1263,1
1264,2
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,2
1274,1
1275,1
1276,2
1277,2
1278,1
1279,2
1280,2
1281,2
1282,2
1283,2
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,2
1293,1
1294,1
1295,2
1296,1
1297,2
1298,1
1299,1
1300,2
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,2
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,2
1331,1
1332,1
1333,1
1334,2
1335,1
1336,2
1337,1
1338,2
1339,1
1340,1
1341,2
1342,1
1343,1
1344,1
1345,2
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,2
1353,1
1354,1
1355,2
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,2
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,3
1374,1
1375,2
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,2
1384,1
1385,2
1386,1
1387,1
1388,2
1389,1
1390,1
1391,1
1392,1
1393,1
1394,2
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,2
1407,1
1408,1
1409,3
1410,1
1411,2
1412,1
1413,1
1414,1
1415,2
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,2
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,2
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,2
1448,1
1449,1
1450,1
1451,1
1452,1
1453,2
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,2
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,2
1480,1
1481,1
1482,2
1483,1
1484,1
1485,1
1486,2
1487,1
1488,2
1489,1
1490,1
1491,1
1492,1
1493,2
1494,2
1495,1
1496,1
1497,2
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,2
1521,1
1522,1
1523,1
1524,1
1525,1
1526,2
1527,1
1528,1
1529,1
1530,1
1531,2
1532,2
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,2
1544,1
1545,1
1546,2
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,2
1555,1
1556,2
1557,1
1558,2
1559,3
1560,1
1561,2
1562,1
1563,1
1564,1
1565,1
1566,1
1567,2
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,3
1576,2
1577,2
1578,2
1579,2
1580,1
1581,1
1582,1
1583,1
1584,1
1585,1
1586,2
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,2
1603,1
1604,1
1605,1
1606,2
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,2
1614,1
1615,2
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,2
1626,2
1627,1
1628,2
1629,1
1630,1
1631,1
1632,2
1633,1
1634,1
1635,2
1636,1
1637,1
1638,2
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,2
1651,1
1652,1
1653,1
1654,2
1655,1
1656,1
1657,1
1658,2
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,2
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,2
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,2
1717,2
1718,1
1719,1
1720,1
1721,2
1722,1
1723,1
1724,2
1725,1
1726,2
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,2
1734,1
1735,1
1736,1
1737,2
1738,1
1739,1
1740,2
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,2
1751,1
1752,2
1753,2
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,2
1765,2
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,1
1779,1
1780,2
1781,1
1782,2
1783,2
1784,1
1785,2
1786,1
1787,1
1788,2
1789,1
1790,1
1791,2
1792,1
1793,1
1794,1
1795,2
1796,1
1797,2
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,1
1824,1
1825,2
1826,1
1827,1
1828,2
1829,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,2
1844,1
1845,1
1846,1
1847,2
1848,1
1849,2
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,1
1858,2
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,2
1866,1
1867,1
1868,1
1869,2
1870,1
1871,2
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,2
1881,1
1882,1
1883,2
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,2
1893,2
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,2
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,2
1915,1
1916,1
1917,2
1918,1
1919,1
1920,2
1921,2
1922,1
1923,1
1924,2
1925,1
1926,1
1927,1
1928,2
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,2
1945,2
1946,2
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,2
1960,1
1961,1
1962,2
1963,2
1964,2
1965,2
1966,1
1967,2
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,2
1978,1
1979,2
1980,2
1981,1
1982,1
1983,2
1984,1
1985,1
1986,1
1987,2
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,2
1997,2
1998,2
1999,2
2000,1
2001,1
2002,1
2003,1
2004,1
2005,2
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,2
2017,1
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,2
2025,1
2026,1
2027,1
2028,1
2029,2
2030,1
2031,2
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,1
2044,1
2045,1
2046,1
2047,1
2048,2
2049,1
2050,2
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,2
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,2
2069,1
2070,2
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,2
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,2
2105,2
2106,1
2107,1
2108,2
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,2
2118,1
2119,2
2120,1
2121,1
2122,1
2123,1
2124,2
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,2
2133,1
2134,1
2135,1
2136,1
2137,2
2138,1
2139,1
2140,1
2141,1
2142,1
2143,2
2144,1
2145,1
2146,1
2147,3
2148,1
2149,1
2150,1
2151,1
2152,2
2153,1
2154,1
2155,1
2156,1
2157,1
2158,2
2159,1
2160,1
2161,1
2162,1
2163,1
2164,2
2165,1
2166,2
2167,1
2168,1
2169,2
2170,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2177,2
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,2
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,2
2205,1
2206,1
2207,2
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,2
2215,1
2216,1
2217,1
2218,2
2219,1
2220,3
2221,1
2222,1
2223,1
2224,2
2225,1
2226,2
2227,1
2228,1
2229,1
2230,1
2231,1
2232,2
2233,1
2234,1
2235,1
2236,2
2237,2
2238,1
2239,2
2240,1
2241,1
2242,2
2243,1
2244,2
2245,2
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,2
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,2
2267,1
2268,1
2269,1
2270,2
2271,2
2272,1
2273,1
2274,1
2275,1
2276,1
2277,2
2278,2
2279,1
2280,3
2281,2
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,2
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,2
2298,1
2299,1
2300,1
2301,1
2302,2
2303,1
2304,2
2305,1
2306,1
2307,2
2308,1
2309,1
2310,1
2311,2
2312,1
2313,2
2314,1
2315,1
2316,1
2317,1
2318,1
2319,2
2320,1
2321,1
2322,2
2323,1
2324,1
2325,1
2326,1
2327,1
2328,2
2329,1
2330,3
2331,2
2332,1
2333,1
2334,2
2335,1
2336,2
2337,1
2338,1
2339,1
2340,1
2341,2
2342,1
2343,1
2344,2
2345,1
2346,1
2347,2
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,1
2356,1
2357,3
2358,3
2359,1
2360,1
2361,2
2362,2
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,3
2371,1
2372,2
2373,1
2374,1
2375,1
2376,2
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,2
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,2
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,3
2413,1
2414,2
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,3
2422,2
2423,1
2424,1
2425,1
2426,1
2427,1
2428,2
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,2
2439,1
2440,2
2441,1
2442,1
2443,1
2444,2
2445,1
2446,2
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,2
2454,1
2455,2
2456,1
2457,1
2458,2
2459,1
2460,1
2461,2
2462,1
2463,2
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,2
2483,3
2484,2
2485,1
2486,1
2487,1
2488,2
2489,1
2490,2
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,2
2499,2
2500,1
2501,1
2502,2
2503,2
2504,1
2505,2
2506,1
2507,2
2508,2
2509,1
2510,1
2511,1
2512,1
2513,1
2514,2
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,2
2526,1
2527,2
2528,1
2529,1
2530,1
2531,2
2532,1
2533,1
2534,1
2535,1
2536,2
2537,1
2538,1
2539,1
2540,2
2541,1
2542,1
2543,1
2544,1
2545,2
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,2
2560,1
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,2
2569,1
2570,1
2571,1
2572,2
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,2
2589,2
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,2
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,2
2605,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,1
2612,1
2613,1
2614,2
2615,1
2616,1
2617,1
2618,1
2619,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,2
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,2
2639,2
2640,1
2641,1
2642,1
2643,2
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,2
2660,2
2661,1
2662,1
2663,1
2664,1
2665,1
2666,2
2667,2
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,1
2676,2
2677,2
2678,1
2679,1
2680,1
2681,1
2682,2
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,2
2690,2
2691,1
2692,2
2693,1
2694,1
2695,1
2696,2
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2703,1
2704,2
2705,1
2706,2
2707,2
2708,1
2709,1
2710,1
2711,1
2712,2
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,2
2720,1
2721,2
2722,1
2723,2
2724,2
2725,1
2726,1
2727,1
2728,2
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,2
2736,1
2737,1
2738,1
2739,1
2740,2
2741,1
2742,1
2743,1
2744,1
2745,1
2746,1
2747,1
2748,2
2749,1
2750,1
2751,1
2752,1
2753,2
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,2
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,2
2773,2
2774,1
2775,1
2776,1
2777,1
2778,1
2779,2
2780,1
2781,1
2782,2
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,2
2798,1
2799,2
2800,2
2801,1
2802,2
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,2
2816,2
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,2
2832,1
2833,2
2834,1
2835,2
2836,1
2837,1
2838,2
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,2
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,2
2859,1
2860,1
2861,1
2862,1
2863,3
2864,1
2865,3
2866,1
2867,1
2868,1
2869,1
2870,2
2871,1
2872,1
2873,1
2874,1
2875,1
2876,2
2877,1
2878,1
2879,1
2880,1
2881,2
2882,1
2883,1
2884,1
2885,1
2886,1
2887,2
2888,1
2889,1
2890,1
2891,1
2892,2
2893,1
2894,1
2895,2
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,2
2910,1
2911,1
2912,2
2913,2
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,2
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,2
2944,1
2945,2
2946,1
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,1
2954,1
2955,1
2956,1
2957,1
2958,2
2959,1
2960,1
2961,1
2962,2
2963,1
2964,2
2965,2
2966,1
2967,1
2968,1
2969,1
2970,1
2971,1
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,2
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,2
2995,1
2996,1
2997,1
2998,3
2999,2
