Belissimo Milano,1
Alcazar Events,1
De Chinese Muur,1
Kwalitaria,1
De Gouden Leeuw V.O.F.,1
SUBWAY®Restaurants,1
Costa d'Oro,1
Restaurant Asahi,1
Biologische Koffiebar Heer en Meester,2
Grand Café 'Het Gerecht',1
"Rood, wit & rosé Wijnwinkel & wine bar",1
Nobels Brood,1
Visser's Poffertjessalon,1
Cafetaria Onder de Molen,1
Dordts Genoegen,1
Banketbak. Konditorei van der Star V.O.F.,1
Restaurant DownTown Dordrecht,1
Lunchroom de Munt,2
Tapasbar 't Vlak,1
Post,1
Happy Lin,1
Sushi-Sushi,1
De Kleine Griek,1
Bistro De Lachende Gans,2
Restaurant 't Bevertje,1
Deli Griek,1
Café 't Peerdt,1
Broodje van Willem,2
Time - local beers,1
Deksels Dordrecht Eten & Drinken,2
Crimpert Salm,1
Dok Bar & Bites,1
Centre Ville Dordrecht,1
Baba Döner Sandwich Shop,1
The Suco Bar,2
Otto e Mezzo,1
Knollen & Citroenen,1
Amon,1
Pizzeria grillroom Amigo,2
Smooth,2
In de Vergulde Lampet,1
Restaria de kaart,2
Muziekpodium DJS,1
Urban Food House Dordrecht,1
Marktzicht,2
Nulzevenacht,2
Café Restaurant Merz Dordrecht,1
Café De Vreemde Eend,2
La Cubanita Dordrecht,1
Shoarma Time,1
No.38 City Bakery Café,1
Restaurant Mulia,1
Eat Drink Dolhuis,2
Stadscafe Rijke,1
Taveerne In de Klander Muelen,1
Lunchroom Het Oosten,1
Broodbar Boer'n Bonje,1
Bakker Bart,1
ZUSJES Espresso & Lunch,1
Restaurant Pablo's Cantina,2
Café De Beurs,1
BRUT Food & Wine Bar,1
De Stroper,1
Restaurant Het Bolwerck,1
SushiPoint Dordrecht,1
Zeeblauw Restaurant,2
Mies Koffie Thee En Meer...,2
Toko Dingo,1
Ristorante Pizzeria Piccola Italia,1
Barista Service Nederland,2
De Poort van Dordt,2
Finn's Dordrecht,1
De Stads-lekkernij,1
Khotinsky,1
Pizzeria-restaurant Portobello,1
Khorat Thai Food,1
Café De Kazerne,1
Hu Lunchcorner,1
The Mood,2
De Beren Dordrecht,1
Black & White Coffee Lounge,2
Piacere Italiano,1
Eetcafé Kantje Boord,2
Hightealicious,2
Café Scheffers,1
COPENHAGEN,2
De Raedtskelder,1
Nakorn Thai Restaurant,1
Barista Service Netherlands,1
Kippie Dordrecht - Centrum,1
Grieks Mediterraans restaurant Ammos,1
Broodcafé Jaap,1
Coffeelicious,1
Daantje Food & Drinks,1
Paviljoen De Punt,1
Eetcafé Waterlust,1
"Cadushi Nobo Antiliaanse, Surinaamse keuken",1
Pom Lai,1
De Smulhoek,1
Wantijpaviljoen,1
A15 Restaurant Dordrecht,1
De Merwelanden,1
Cafetaria Sneeuwwitje,1
Feestcafé Bij Berry,1
Lekker Bij Karin,1
Biestro Biesboschcentrum Dordrecht,1
Snackbar \'De Ruit\',1
Crayestein Golf,1
The Greek Kitchen Dordrecht,1
De Pui,1
"China City Wok, Grill & Sushi",1
Snackbarbedrijf Coco,1
Verhage Restaurant Dordrecht,1
Restaurant Brokaathof,1
Grand Café Restaurant Boekmans,1
Grand Cafe Leyaal,1
Café Bar Holland B.V.,2
Chez Heeren Jansen,1
Piggy's Corner,1
Restaurant & Cateringservice Dik Voor Elkaar,1
Saint Tropez,1
Café de Sloep,1
Starbucks on the go,1
Toko Y-von,1
Cafetaria Crabbehof,1
Mie Wah,2
De Plint,2
The Dordtsche Manege,1
De Hoff'nar,1
Eetcafé De Ster,1
Van Pelt Delicatessen & Catering,1
Lotus Restaurant,1
Laura's Keuken,2
Bezorgrestaurant De Beren Dordrecht,1
Roti Plaza,1
Restaurant De Oude Melkhandel,2
Snackcorner Damplein,1
Cafetaria Delicious,1
Huiskamercafé Fluitekruid,1
Cafetaria De Brug,1
Big Bread Zwijndrecht,1
CUCU,1
Restaurant Aan de Maas,1
Zohej Zwijndrecht B.V.,1
Bezorgrestaurant De Beren Zwijndrecht,1
Restaurant Dok,1
Eetcafe Zohej,1
Sushi Zhu,1
Veerplein Food & Fondue,1
Brancatelli,1
Florizz Ridderlijk Eetcafé,1
Grieks restaurant Mythos,1
Délifrance Zwijndrecht,2
Kippie,1
Verhage Walburg,1
Counter Walburg,1
Grand Bras,1
Kapadokya Kort Ambacht,1
Nieuwe Oosten,1
Verhage Kort Ambacht,1
Restaurant De Beren Zwijndrecht,3
Restaurant Netanya,1
Restaurant De Fruitenier,2
Restaria De Patrijs,1
Restaurant/Bar WiQui,1
Partycentrum het Develpaviljoen / restaurant Boathouse078,1
Het Develpaveljoen,1
Bella Milano,1
Willem Boon Culinaire scharrel Slagerij,1
Cafetaria-Eethuis Family,1
Happy Italy Hendrik-Ido-Ambacht,1
De Heeren van Ambacht,1
Eeterij & Tapperij 't Ambacht,1
La Place,2
T-beaune's Huiskamer,1
Café Truus,1
Café De Trap Af,1
De Ertepeller,1
Grieks Restaurant Olympia,1
Il Mercato,1
Restaurant Willaerts,1
Happen en Stappen Papendrecht,1
LOES,1
Cookers de Meent,1
Dragon Chen,1
Kamlie,1
Pizzeria Mimo,1
Kippie Papendrecht,1
Délifrance Papendrecht,1
Nefeli,1
Chef''s Food and Drinks!,1
Kwalitaria Papendrecht,1
Wok Planet & The Bridge B.V.,1
Café-Bar-Korevaar,1
il Mago,1
Cafetaria De Spoorbrug,1
Restaurant Bellevue,1
Cosy Corner,1
Kom Aan Tafel!,2
De Brijhapper,2
Spek en Bonen,1
Cafetaria 't Friethuis Sliedrecht,1
Boer en Hap,2
't Klavertje,1
The Moonshine,1
Oisi Fusion,1
Cafetaria 't Wapen,1
Lunchroom Delifrance,1
Lunchroom Sterk@werk,1
Délifrance Sliedrecht,1
De Parel,1
Ambachtelijke Slagerij Bart Adriaanse,1
Tapperij Damrak,1
Deelcafé De Buurman,1
Eetcafe De Kleine Beurs,1
Café 't Peultje,1
De Koperen Snor,2
Restaurant \'Kampanje\',1
Cafetaria Wielwijk,1
Anna's Broodje,1
Partycentrum 't HART,1
Café-cafetaria De Lach,1
Asian Delight,1
Plein 2,1
Café Cafetaria 't Centrum,1
Lekker,1
Olt Ghiessen,1
Piazza Della Vita,1
Theetuin HannesHeerlijkHeid,1
Eet- en drinkhuis cafe De Stee,1
Leon Donker Catering & Freelancekok(s),1
Kwalitaria IJsselstein,1
Jannis Fastfood,1
Stafili Greek Mediterranean,1
Kingsdish IJsselstein,1
Pizzeria Piccola Italia,1
Sunita's Surinaams & Indiaas restaurant,1
MARCUS IJSSELSTEIN,1
Snack-Grillbar Braadspit,1
BITES & NIGHTS B.V.,1
Grieks Restaurant Olympus,2
Eetcafé Edelweiss,2
Robuust,1
De Jong Visspecialist IJsselstein,1
Café Bakkers B.V.,1
Burgers & Pancakes,1
Restaurant Insho - Sushi & Grill,1
De IJsselsteinse Frietzaak,1
De Lakei - Lunchroom & more,1
LEUT | Coffee and tea IJsselstein,1
Foe Wah & Fuyumi | chinees japans sushi restaurant,1
Rivers Marnemoende,1
Bar IJsselhal VOF,1
Happy Food and Happy Ribs,1
Café 't Plein,1
Eethuys/HappyFood de Manebrug,1
Cafetaria Marc,2
Café Bonje,2
Ivonne de GIer,1
Schep Partyservice Recreatie de Batuwe,1
Firma Restaurant De Kwakel,2
De Poosthoorn,1
The Horn Pub,1
The Old Town Hall,1
De Heeren van Montfoort,1
Restaurant De Schans,1
broodje zus en zo,1
Pizzeria Da Pino,1
"Café ""De plaats""",1
Het Oude Stadhuis Montfoort,1
Alexios Party Catering B.V.,2
Il Falco,1
De stadskelder,1
The Old Bakery,1
Kasteel Montfoort,1
Rendez-Vous De Bontekoe,2
HEX,1
3 Keuken & Bar,1
Mous Grillhouse,1
Tenniscentrum Oudewater,1
Foodmaster Cafetaria,1
Eetcafé Lumière,1
Theetuin De Kwakel,1
Roti 4 You.nl,1
Oh My Tea,2
Far East Culinair City,2
Himalayam,1
Restaurant Oregano Nieuwegein,1
La Barca - Kingsvalley II,1
Café Rijnzicht,2
Wills,1
Tewosu Nieuwegein,1
Pauzini,2
Rooster's Maaltijd & Grill,1
La Cubanita,1
Snack City,2
Restaurant Parakalo,1
Proeflokaal Bregje,1
Black Souls Coffee,1
Barista Cafe Nieuwegein,1
Foodtruckkoning,1
Jack's Grillhouse,1
Proeverij 717,2
De Oranje Leeuw,2
Bar Eetcafé Friends,1
Broodje Kaas Vreeswijk,1
Ristorante Pizzeria Vreeswijk,1
Knus bij Ann,1
Huis de Wiers,1
De Parel van Vreeswijk,2
Happy Garden,1
King's Valley - Kusadasi,1
Restaurant Eeterie 03402,1
Cafetaria de Beugelaar,2
Minos Pallas B.V.,1
De Blije Geit,1
Cafetaria Het Anker,1
Kwalitaria Hoogzandveld,1
My Sushi,1
Cafetaria Sabina,1
Vermaat Antonius,1
Kantonees Specialiteiten Restaurant,1
Chinees spec. Rest. Nieuwegein,1
Pizza Grandi,1
De Middellandse Zee,1
Coffee Tea-Lunch Mr Cocker,2
Smaak & Stijl,1
IJssalon Toscane,1
Tandoori Hut,1
Tapperij 't Kruikje,2
De Lantaern Voormalig Klooster,1
Tapazz,2
Asian Tower,1
Broodjeszaak Natuurlijk,1
Padres Place,1
Foodcorner,1
Avanti Houtoven Pizzeria,1
Sakura sushi woerden,1
Oriental Parel,1
Bij Petrus,1
Grieks Restaurant Dimitra,1
Brownies & downieS Woerden,1
La Fermata,1
"Midas, Sandwiches, Burgers & Catering",1
Friendly's Cafetaria,1
La Payuca,1
Drinkerij 't Bierhuys,1
Walzicht Bar & Restaurant,2
Café De Pompier,1
El rey,1
De Smidse,2
Cafe-Restaurant De Reehorst,1
De Smaak van Vietnam,1
Breuren,1
Castle Woerden,1
Espresso Passion,2
Cafe Onze Vrienden,1
Plein 7,1
De Dukdalf,1
Banja Balkan restaurant,2
JanZen,1
Mei Wah,1
Restaurant Roma,1
Kwalitaria en Route,1
De Beren,1
Shanghai Paradise,1
Chinees Specialiteiten Restaurant De Lange Muur,1
Café Victoria,1
Foodmaster,1
De Markies,1
Edge,1
Heinde & Ver Woerden,1
Proeflokaal Bregje Woerden,1
De Hall Burgerei & Zakenlui,1
Hobart Nederland B.V.,1
Empire,1
Cafetaria De Brink,1
LTC Vleuten De Meern,1
"De Brouwerij, eten enzo",1
Eetcafé Vallen,1
Oost-West,1
Anafora Park Restaurant,1
D'Amici,1
Vleutens paleis,1
Dong Hui,1
Cucina Elena | Houtoven pizzeria,1
Narains,2
Passie,2
Olive,1
Meneer Wong,1
Greek Specialties Restaurant Oniro,1
Het Glaslokaal,2
Balije Park Restaurant,1
Kwalitaria Veldhof,1
Brazzerie Abrona,1
Autogrill De Meern,2
Casa Del Toro,2
Soi35 Thai Food Utrecht,1
Café Don,1
Restaurant Bij Goes,1
By Goes Food & Drinks,1
CastellumCafé,1
Castellum Hoge Woerd,1
FER Restaurant Jasmine Palace,1
Cafetaria het Pleintje,1
Rare Jongens,1
Restaurant \'Grill & Stoof\',2
Koetshuis de Haar,1
’t Wapen van Haarzuylen,1
Geertje's Hoeve,1
De Vier Balken,1
Hoeve Wielrevelt,1
bij METTE,1
HappyFood,1
De Dijketelg B.V.,1
Café Custwijc,1
Snackbar de Koning,1
de Gekeerde Kanis,1
De Schulenburch,1
Boerderij de Boerinn,1
Eetcafé De Herberg,1
Restaurant Spies & Spijs,1
Kreta de Griek,2
Happen & Tappen bij 't Scheepje,1
Chinees Indisch Restaurant \'New Golden House\',1
Asian Moon,2
Cafeteria Vikas,3
Kloosterhoeve | Café - Restaurant - Zalen,1
Grieks Cafetaria Mykonos,1
Mahanakorn,1
Pret A Manger,2
Tapas Kelder,2
Restaurant eLe,1
Op Saj,1
India Port,1
schuilkerk Maria Minor,1
Gasterij PP,2
Eetcafé De Vingerhoed,1
De Heeren van Leeuw,1
Da Portare Via,2
Yum Saap,1
De Goudvink,2
Tafel aan de Gracht,2
De Markt,1
Humphrey's,1
Smaak,1
Café Vredenburg,1
Manneken Pis,1
Café Willem Slok,1
Café Soof,1
Abel's Deli,2
Vergaderruimte en Vergaderlocatie | Mammoni,1
BEN & FRANKIES,2
El Borne,1
Kimmade Vietnamese Food Village,1
Daily Tasty,2
La Señorita,1
Bananas Asian Food Shop,1
Beton Bar Central Station,1
Délifrance,2
Sector 3,2
KEEK,1
Café Weerdzicht,1
Rechtbank,1
Eethuis Vers,1
Vis & meer,1
Seven,1
Manneken Pis,1
Kartoffel,1
The Bluzone2GO,2
Café Elize,1
Subkoza B.V.,1
Café Ledig Erf,1
River Kwai,1
SNCKBR IV,1
Restaurant Ciao Tutti,2
Dimitri Petit,1
Café Derat,1
De Zwarte Vosch,1
Bar Centraal,1
Kasteel Oudaen,1
Danel,1
The Seafood Bar,1
Le Jardin,1
Le Bibelot,1
Claar,1
Mr Sushi Express,1
Verde Marrone,1
The Barn,2
Café Orloff,1
Balkan Grill Boro,1
Lewis book cafe,1
Amerikana,2
Kimmade,1
El Olivo,1
Fa. Pickles,1
Piatto,1
Urban Salad,1
MochaMore,1
Bis,2
Ouzeri To Steki,2
Delon's Restaurant,2
In de 3 krone,1
Eetcafé & Poppodium Stathe,1
Anna's Lunchroom,2
Bakkerij Mario,1
Fusto D’oro Italiaans specialiteitenrestaurant,1
ZiZo,1
Japans Restaurant & Bar Konnichiwa,1
PK Bar & Kitchen,1
Florent,1
Meat & More,1
The Burger Federation,1
La Chiabatta,1
Café van Wegen,1
Dim Sum Bar Pacifica,1
Restaurant La Cantina di David,1
Teds all day brunch Utrecht,1
De Werfkring,1
Eetwinkel Geniet,2
Café Lijn 4,1
Lucy Lou,1
Café de Morgenster,1
De Zakkendrager,1
Grand Restaurant Le Connaisseur,2
Naast de Markt,1
Roost aan de Singel,3
Van Velsen,2
Den Draeck,2
Heen en Weer,1
De Witte Ballons,2
Manneken Pis,1
Caffé P,2
Bar-Grillroom Alexandria,1
Broodnodig Paardenveld,1
At Claren,1
Moksi & Tandoori,1
Eetcafé de Poort Utrecht,1
Zies,1
Meishi,1
Spekuk,1
Van Buuren,1
El Qatarijne,1
Comptoir Libanais,1
TGI Friday's,1
Hagenouw,1
Jozef,1
Broodnodig,1
Namaskar,1
Café Ome Willem,1
Coffee Leute Brauhaus,1
Restaurant Klein Vredenburg,2
Le Mignon,1
Restaurant Saffraan,1
Maria's Pastabar,2
Moto,2
Stael,1
Suzi,1
La Grotta,1
Toko Mitra,2
De Kleine Parade,1
Corfu,1
Raak!,1
30ML,1
Burger King,1
Quignon,1
Darah,1
Cafe De Binnenstad,1
Café De Kroeg v/h ’t Pierement,1
CAFE ELIZE,2
Anna's Pancakes,1
Restaurant Luc Utrecht,1
Grieks Restaurant Taverna,1
Boothill Saloon,2
Belgisch Biercafé Olivier Utrecht,3
De Thai,2
Chique O Latte Utrecht,1
Eethuis Smaak,1
Douwe Egberts Cafe,1
Croquetten Boutique,1
Japanese Don Dining KOUNOSUKE,1
Broodje van Martin,1
Eethuis VERS Take Away,1
’t Koffieboontje,1
Winkel van Sinkel,1
Blauw,1
Taj Mahal,1
Rabarber,1
IJsDomein,1
jing'an fast food,2
Tapperij \'De Luifel\' B.V.,1
Falafel City,1
Restaurant Deeg,2
Vinnies - Restaurant/Bar,2
De Goedheyd,1
Kippig,1
Syr,1
Café Voortuin,1
Daen's,1
Rotishop,1
Via Vai - Pasta Bar,1
Chinees Surinaams Restaurant Sweetie,1
Café Joost,1
Bar Cava,1
Behind Bars Cocktailbar,1
De Artisjok,1
Tiger mama,1
Noir,1
Le Clochard,1
Mori's Restaurant,2
BurgerBar,1
Carla's Conditorie,1
Cafe Domkop,1
Bigoli,1
Poolcafé Hart Van Utrecht,1
Djakarta,1
Club Filemon en Baucis,2
Grand Cafe Lebowski,1
Bar - Restaurant Aperitivo,1
Lunchroom 030,1
De Rechtbank,1
Wijnbar VinVin,1
Wijncafé Lefebvre,1
Pret a Porter,1
Stan & Co,3
Pampalini,1
Kyushu,1
Café De Zaak,1
Huize Molenaar B.V.,1
Café Tilt!,1
Chang Siam,2
Ellis Gourmet Burger,1
Zala’s Restaurant,1
"Ritos Utrecht, Fresh Mex & Pokébowls",1
Poké Perfect,1
Puschkin,1
Ana's Kuzin,1
Gys,1
Mr Jack's,1
Jack Rabbit,1
LOOF,1
San Siro,3
Luden,1
O'Panuozzo,1
La Casita del Mojo,2
Lunchroom Fam. Stegeman,2
Rubens Proeflokaal,1
dapp bio food,1
Champañeria Los Amigos Utrecht,1
Café 't Neutje,1
La Cubanita Utrecht,1
Meneer Bouscourr,1
De Rode Vosch,2
Sushi Time,1
Frietwinkel,1
Tuttigusti,1
Pomo,1
Dogma,1
Broodje Ploff,2
Loetje,1
Sirtaki,1
De Goey-Koot,1
SLA,1
Restaurant Jonkheer De Ram - Tafel & Tap Utrecht,1
Hofman Café,1
Sumo,2
Tapasbar El Mundo,1
Café de Stad,1
Grand Café Lieve Lust,1
Pinocchio,1
Sushi Wang,1
Ludwig,1
Polman's Huis,1
Restaurant KARAF,2
Maeson's Barbershop,1
Broodjeszaak Ten Beste,1
De Pizzabakkers Voorstraat,1
Restaurant Opium,2
De Ontdekking,1
Café Otje,1
Selamat Makan,1
Hemingway,1
Het Ketelhuis Utrecht,1
Doppio Espresso,2
Aus der Reihe Derrick,2
Sanju Ramen,1
Pizzeria Santa Lucia,1
De Bierambulance Utrecht,1
Surya Restaurant Utrecht,1
Café Marktzicht,1
Brass,1
Meneer Smakers,1
The Village Coffee & Music,1
Héron,1
Mr Sushi,1
Cafetaria Classico,1
ANAN Saigon Streetfood,1
Delphi's Lunch & Diner,2
Frenchie Café,1
Yoghurt Barn Neude,1
Café Het Hart,1
Subway,1
Lucas,1
Eazie,1
The Streetfood club,1
Sea Salt saloon,1
Zussen,2
Akko,1
Broodje Mario,1
Karibu Café,3
Chao Catering,1
Noordse Park Eat & Drinks,1
Café Amstel Bar,1
Eetcafé Tetouan,2
Cafe Averechts,1
Eethuis \'Rosita\',2
Meneer Peer,1
't Koffieboontje,2
Badhu,2
Saowapa,1
Johnny's Burger Company,2
Stockholm Café,1
Rocking Chair,1
Blij,1
Tapperij Thijs,1
Sis Bakery,3
Bij Guusjes,1
Café de Donder,1
Café Willem,1
LaKay Eten & Drinken,2
Café du Nord,1
Burgerme Utrecht Southwest,1
Speys Jaarbeurs,3
The Green House,1
Miyagi & Jones Utrecht,1
Fico Urban Italian,1
El Primo,2
Hasekura,2
Pesto,1
Beers & Barrels,3
Da Portare VIA,2
Metro City Kitchen,1
De Branding,1
De Korenbeurs,2
Bamboo,1
Cafetaria Jolidé,1
Café Biljart Cobus,1
Ohøj,1
Pizzeria Toscana,1
Mex2go,2
Cafetaria Cleyne Reick,1
Cafeteria Smaragdplein,1
Wan Soen,1
De Zagerij,1
Water Tower (WT) Urban Kitchen,1
Snackbar Maandag,1
Eethuis Lunetten,1
PizzArt,1
Eethuis Kolintang,1
Cafetaria Lunetten,1
Fort Lunet IV - De Smaak van Lunet,1
Tapperij De Luie Lackei,2
La Lunetta,2
Chinees Indisch Restaurant Lunetten,1
Cafetaria 't Goy,1
't Parkhuis,1
MARCUS UTRECHT,2
IKEA,1
Kebab 2 go,1
Subway,1
Petit Restaurant Jackie,1
Vergaderruimte Utrecht | Southpark Utrecht,2
Zinnia,1
Restaurant De Klub,1
Vascobelo V-point Le Mirage,1
Eatpoint,2
LaLotta Cantina,2
Lok Fu,1
Donerix Utrecht,2
Holland Casino Utrecht,1
Barbara Uitvaartverzorging,1
De Molen,1
Super House,2
The Colour Kitchen Pionier Cafe,2
Simitci Dunyasi,1
Bursa,1
The Thai Orchid,1
Bakerstreet Holding B.V.,1
Helal burgers & shoarma,1
Bidoe Lunchroom,1
Blub & Blub,1
Café Kanaalzicht,1
Punk Pizza,1
Cafe de Trechter,1
Molen de Ster,1
New York Pizza,1
Oued Amlil damstraat 21,1
Yunak,1
Eethuis Aarti,1
Levantine,1
The Vegan Gorilla,2
West,1
Cucina Chanti,1
Kebap Factory,1
Instock Utrecht,2
Koffie & Ik,1
Soia - Beach Oog In Al,1
Kantien,1
Buurten in de Fabriek,1
Burano Oog in Al,1
Kwalitaria,1
Landhuis in de stad,1
Lunchtijd NL,1
"Oproer Brouwerij, Bier Café & Restaurant",1
Werkspoorcafé De Leckere,1
Kavos Wijnbar,1
Bar Iberico,1
Alan & Pim's,1
De Baai,2
Miyabi,1
Ma Bella Cake Café,1
Vineyard food & drinks,1
Indian Food Corner,1
Brandstof Luxe Broodjes 10.00 - 15.00,1
Key West,1
BlendUT,2
Tok Tok Chicken,1
Zuiver,1
De Beren,1
Grieks at Home,1
Konnichi Wa Takumi,2
Turks Restaurant | Laila Utrecht,1
Restaurant Vandaag Utrecht,2
Doppio Espresso Utrecht The Wall,1
Wereldsmaken,2
Foodexplore,1
Stichting De Baten,1
Grand Café en Vergadercentrum De Hoge Weide,1
Dikkertje,1
De Kookfabriek Utrecht,1
Man Far,1
Asya Restaurant,1
The Food Club,1
Satriale's Pizzabar,1
Calamares,2
Burgerme Utrecht,1
Capaci,1
IJssalon Gelateria Lucia Utrecht,2
La Louchi's,1
Tewosu,1
Snackbar Linda/TeWoSu,2
Party- en congrescentrum Het Vechthuis,2
Cafetaria Edison,1
De Kleine Baron,1
Broodje & Zo,1
Daheb,1
IJssalon Roma,1
The Sandwich Company,1
Japans Restaurant Juliana,1
The Colour Kitchen,1
Alexios,2
Griekse Snackbar Irini,1
Grieks Restaurant Nikos,1
De Parel van Zuilen,1
Aladdin Utrecht,1
New York Pizza Overvecht,1
Salon de thé La Ruche,2
Kippie Utrecht - Overvecht,1
Soen Lie,1
Divan Lunchroom,1
La Bella IJssalon,1
Eetcafé Neven,2
Net ff Anders,2
Charlie Chiu's Restaurant,1
Millie's Corner,1
Resto vanharte,1
Restaria Theo,1
Grieks Restaurant Europa,1
Café \'Binnen Best\',1
Eethuis de Helden,1
Restaurant Chidoz,1
Griftpark1,1
De Kust Utrecht B.V,2
Koffie75,1
Onz,1
Firma Pickles Biltstraat,2
Resto Santai,2
Restaurant Concours,1
Gastrobar Aandacht,2
Food and the City,1
Roberto's Gelato,1
De keuken van Thijs,1
C'est Ça,1
Grillroom Sphinx,1
Aandacht voor eten,1
De Keuken van Gastmaal,1
Eetcafe Bram,2
Gastmaal Cafe,1
Chin. Ind. Rest. Nieuw China,1
Union Latin Lounge,1
Goesting,1
Meneer Vink,1
Vis-à-vis,1
Buurten,1
Broodcompany,1
Maneki Japans Restaurant,1
CoffeeCompany,2
Wok to Go,1
Proeflokaal en Slijterij Wijnhandel \'De Zes Vaatjes\',1
L'ami Jac,2
"DADO catering, eetwinkel en delivery",1
Vers Saladebar Ii B.V.,2
Eetcafé Refter,2
Coffee and Crumbs,1
Wok & Noodle Bar,1
TortillaEs,2
De Pizzabakkers Nachtegaalstraat,1
Juuls Hummus,1
Grandcafe Enzo,2
Cafetaria Oudwijk,1
Cornelis Koffietentje,1
Cerveceria Boulevard,1
Intratuin Utrecht,1
Le Canard,1
Orloff aan de kade,1
Les Pêcheurs BV,2
Kebabhuis Kemer,1
Snackbar Antalya,1
Snackbar Grutto,1
Speck bar & grill,2
Gare du Sud,2
De Beren,1
restaurant ElVi internationaal,2
van Ostade,1
Noen,1
Nieuwe Dikke Dries Oost,1
Parkcafé Buiten,1
Bastacosi,1
Chris Lunch en Snacks,1
Il Forno,1
Van Oost Pastabar,2
IJssalon Vorst,1
Huffels Horeca B.V.,1
Pizzeria Tricolore,1
Science Café Het Proeflokaal,1
Studentencafé Cambridgebar,1
Auberge Het Oude Tolhuys,1
Suhsi-Today,1
Hogeschool Utrecht - STREAT,1
Bar Beton Rijnsweerd,1
BP,1
Science Café Het7De,1
Kromhout Barracks,1
Bar Lot,1
The Basket,1
St. Moestuin Utrecht,1
Restaurant Amelisweerd,1
Barovino,1
De Eendracht,1
ALEX,1
Venus,1
Maarssen aan de Kook - Kookstudio & Kookworkshops,1
De Heeren van Maarssen,1
Restaurant Delice,1
Broodje Brie,1
Enya,1
De Makerij Maarssen,2
De Dorpsgek,1
Wok De Mallejan,1
Brazzerie Lekker Belangrijk,2
Splendido,1
Restaurant Auguste,1
Tante Lien's,1
Zuster Francina,1
Eetcafé Rabelais,1
Eetcafé en restaurant Rabelais,1
Broodje Harmonie,1
Eetcafé Symfonie,1
Golden City Maarssen,2
De Buurman,1
Restaurant OpBuuren,2
Espresso Passion,1
Smulwereld Restocorner,2
Saigon Snacks,1
Solo Pasta,2
Jade Villa Maarssen,2
Kippie Maarssen,1
Bar Bloemstede,1
BBQ Restaurant De Drie Biggetjes,1
Cafetaria Coen,1
Snackkiosk Ed Kroket,1
Ponte d'oro,1
Eetcafé Het Regthuys,1
Buitenplaats Slangevegt,1
Loetje Breukelen,1
La Tim Chinees Fusion Restaurant,1
Restaurant de Olifant,1
't Boothuys,2
V.O.F. de Breukelaer,1
Taveerne De Danne,1
Starbucks Ruwiel,1
Cafetaria Stan & Ollie,1
BROODJE BON,2
Hoeve Landzicht,1
Het Eiland in het Weiland,2
De Heeren,2
Flores,1
Restaurant Tante Koosje,1
't Amsterdammertje,1
Hans & Frietje,1
Lokaal Zuid,2
Restaurant Noord-Brabant,1
Vandaag Surinaams,1
"MoYi Cafetaria, Sushi & Meer",1
Restaurant Burgerlijk,1
Ristorante Italiano Il-Gusto,1
Keurslagerij Bader,1
Lotus Corner,1
De Griek,1
Rendez Vous,1
"Café ""Het Rechthuis""",1
The Peanut Bar,1
Vlaaierie en Lunchroom La Farola,2
Cafetaria Adelhof,1
Verswinkel de Jong,2
Kokido,1
SushiStop,1
The Harbour Club Vinkeveen,1
Keurslagerij Stefan van Kreuningen,1
Kwalitaria Vinkeveen,1
Café-Restaurant de Haven,1
Koffiehuis De Goede Morgen,1
Eetcafé De Schans,1
Aziatisch Specialiteiten Restaurant \'Royal Ocean\',1
De Plashoeve,1
Café Restaurant De Veensteker,1
Restaurant Bovenwater,2
Bar& Eetcafé 't Kruytvat,1
Omtzigt,1
Café \'De Merel\',1
Café-Restaurant Bon,1
Golfpark Wilnis,1
De Buurvrouw Wilnis,1
C'est Bon XL Zeist,1
Eetcafé 12 Ambachten,2
Restaurant Bunga Indah,2
Het Broodlokaal,1
Broodje Seijst,1
Grillroom Jeruzalem,1
Muziek & Bierspecialiteiten Café De Schavuit,1
Ramblas Zeist,1
De Goetsack,2
Monterosso,1
the Coffee Table,1
Bommel Horeca Exploitatie B.V.,1
Délifrance Zeist,1
Beyerick,2
Grand Café De Heren van Zeist,1
Nazar 27,1
De Azijnmakerij,1
Banfi,1
Marrakech,1
Mondial Lounge,1
Grieks restaurant CostaRozzi,1
Lin Fa,1
Buddha Restaurant,1
Sushi Point,1
La Cubanita,1
Raaz,2
De Bio Basis,1
Eetcafé Pandarve,1
An Tong,1
AMMA Catering,1
Restaurant Hermitage,1
Sirtaki,1
Eat & Joy Zeist,2
Kwalitaria,1
De Posterij eten & drinken,2
Bangkok Cuisine,1
Café Brasero,2
Restaurant & Pub de Reünie,2
Happy Dayz,1
Barista Café Zeist,1
Dell'Italia Restaurant & Kookstudio,1
Het Pastalokaal,2
Simon Levelt,1
De Jonckheer,1
HappyFood Zeist,2
LiveCookingCatering,1
Gulf - Fremouw Fuels B.V.,1
Nose 4 Food,1
Nieuw Zeist,1
Blue Lotus,1
Mooi Zeist,1
Samen in Zeist,1
Hunniks Broodjeswereld,1
STAN&CO Zeist,3
Betty Boop Cafe Billiards,2
Jaspers catering company,1
Bakkerij van Barneveld,1
Restaurant 't Jagershuys,1
aModoMio,2
Bistoria,1
Kota Radja,2
Restaurant Het Plein Austerlitz,2
"Ouwekamp, ons eetcafé",1
Abrona 't Lichtpunt,1
My Dream Barber,1
De Smikkelhoek,1
Eetcafé van Miltenburg,1
Ripassa,1
Hilko’s,1
